Key,Source,Context,Changes,English
perkSiphoningStrikesRank1BWLongDesc,,, ,"Kills with melee weapons grant 2 health points,feral,radiated and charged/infernal enemies will grant x2,x3 and x4 the amount of health points on kill respectively(applies to all levels). Hits with brawling weapons grant 1 stamina."
perkSiphoningStrikesRank2BWLongDesc,,, ,Kills with melee weapons grant 4 health points. Hits with brawling weapons grant 2 stamina.
perkSiphoningStrikesRank3BWLongDesc,,, ,Kills with melee weapons grant 6 health points. Hits with brawling weapons grant 3 stamina.
perkSiphoningStrikesRank4BWLongDesc,,, ,Kills with melee weapons grant 8 health points. Hits with brawling weapons grant 4 stamina.
perkSiphoningStrikesRank5BWLongDesc,,, ,Kills with melee weapons grant 10 health points. Hits with brawling weapons grant 5 stamina.
perkSiphoningStrikesRank6Desc,,, ,Warrior's Feast
perkSiphoningStrikesRank6BWLongDesc,,, ,No additional bonuses beyond Rank 5.
perkSiphoningStrikesRank7Desc,,, ,Warrior's Feast
perkSiphoningStrikesRank7BWLongDesc,,, ,No additional bonuses beyond Rank 5.
perkSiphoningStrikesRank8Desc,,, ,Warrior's Feast
perkSiphoningStrikesRank8BWLongDesc,,, ,No additional bonuses beyond Rank 5.
perkSiphoningStrikesRank9Desc,,, ,Warrior's Feast
perkSiphoningStrikesRank9BWLongDesc,,, ,No additional bonuses beyond Rank 5.
perkSiphoningStrikesRank10Desc,,, ,Warrior's Feast
perkSiphoningStrikesRank10BWLongDesc,,, ,No additional bonuses beyond Rank 5.
perkSkullCrusherRank1BWLongDesc,,, ,"Sledgehammers deal 10% more damage as well as degrading 10% less. Power attacks have a 15% chance to knock down enemies. Stamina costs are reduced by 20% for both attacks. Killing blows grant 10 stamina. 2% more chance of finding Sledgehammers,parts,Get Hammered magazines and sledgehammer saga perk books in loot. Deal 100% more damage to doors and safes. Gain 2% attack speed with sledgehammers."
perkSkullCrusherRank2BWLongDesc,,, ,"Sledgehammers deal 20% more damage as well as degrading 15% less. Power attacks have a 30% chance to knock down enemies. Stamina costs are reduced by 30% for both attacks. Killing blows grant 20 stamina. 4% more chance of finding Sledgehammers,parts,Get Hammered magazines and sledgehammer saga perk books in loot. Deal 130% more damage to doors and safes. Gain 4% attack speed with sledgehammers."
perkSkullCrusherRank3BWLongDesc,,, ,"Sledgehammers deal 30% more damage as well as degrading 20% less. Power attacks have a 45% chance to knock down enemies and a 20% chance to knock down nearby foes. Stamina costs are reduced by 40% for both attacks. Killing blows grant 30 stamina. 6% more chance of finding Sledgehammers,parts,Get Hammered magazines and sledgehammer saga perk books in loot. Deal 160% more damage to doors and safes. Gain 6% attack speed with sledgehammers."
perkSkullCrusherRank4BWLongDesc,,, ,"Sledgehammers deal 40% more damage as well as degrading 25% less. Power attacks have a 60% chance to knock down enemies and a 35% chance to knock down nearby foes. Stamina costs are reduced by 50% for both attacks. Killing blows grant 40 stamina. 8% more chance of finding Sledgehammers,parts,Get Hammered magazines and sledgehammer saga perk books in loot. Deal 190% more damage to doors and safes. Gain 8% attack speed with sledgehammers."
perkSkullCrusherRank5BWLongDesc,,, ,"Sledgehammers deal 50% more damage as well as degrading 30% less. Power attacks have a 75% chance to knock down enemies and a 50% chance to knock down nearby foes. Stamina costs are reduced by 60% for both attacks. Killing blows grant 50 stamina. 10% more chance of finding Sledgehammers,parts,Get Hammered magazines and sledgehammer saga perk books in loot. Deal 200% more damage to doors and safes. Gain 10% attack speed with sledgehammers."
perkSkullCrusherRank6Desc,,, ,Skull Crusher
perkSkullCrusherRank6BWLongDesc,,, ,Sledgehammers deal 60% more entity damage. Sledgehammers deal 120% more block damage. Stamina costs are reduced by 70%. 12% more chance of finding sledgehammers and parts in loot.
perkSkullCrusherRank7Desc,,, ,Skull Crusher
perkSkullCrusherRank7BWLongDesc,,, ,Sledgehammers deal 70% more entity damage. Sledgehammers deal 140% more block damage. Stamina costs are reduced by 80%. 14% more chance of finding sledgehammers and parts in loot.
perkSkullCrusherRank8Desc,,, ,Skull Crusher
perkSkullCrusherRank8BWLongDesc,,, ,Sledgehammers deal 80% more entity damage. Sledgehammers deal 160% more block damage. Stamina costs are reduced by 90%. 16% more chance of finding sledgehammers and parts in loot.
perkSkullCrusherRank9Desc,,, ,Skull Crusher
perkSkullCrusherRank9BWLongDesc,,, ,Sledgehammers deal 90% more entity damage. Sledgehammers deal 180% more block damage. Stamina costs are reduced by 100%. 18% more chance of finding sledgehammers and parts in loot.
perkSkullCrusherRank10Desc,,, ,Skull Crusher
perkSkullCrusherRank10BWLongDesc,,, ,Sledgehammers deal 100% more entity damage. Sledgehammers deal 200% more block damage. Stamina costs are reduced by 110%. 20% more chance of finding sledgehammers and parts in loot.
perkSlowMetabolismRank1BWLongDesc,,, ,Reduce water loss and food loss from health regeneration and physical exertion by 10%. Hold your breath underwater for 84 seconds and have 3% less chance of catching disentery. Gain an additional 10% consumable buffs duration. 
perkSlowMetabolismRank2BWLongDesc,,, ,Reduce water loss and food loss from health regeneration and physical exertion by 15%. Hold your breath underwater for 108 seconds and have 6% less chance of catching disentery. Gain an additional 20% consumable buffs duration.
perkSlowMetabolismRank3BWLongDesc,,, ,Reduce water loss and food loss from health regeneration and physical exertion by 20%. Hold your breath underwater for 132 seconds and have 9% less chance of catching disentery. Gain an additional 30% consumable buffs duration.
perkSlowMetabolismRank4BWLongDesc,,, ,Reduce water loss and food loss from health regeneration and physical exertion by 25%. Hold your breath underwater for 156 seconds and have 12% less chance of catching disentery. Gain an additional 40% consumable buffs duration.
perkSlowMetabolismRank5BWLongDesc,,, ,Reduce water loss and food loss from health regeneration and physical exertion by 30%. Hold your breath underwater for 180 seconds and have 15% less chance of catching disentery. Gain an additional 50% consumable buffs duration.
perkSlowMetabolismRank6Desc,,, ,Iron Gut
perkSlowMetabolismRank6BWLongDesc,,, ,"Rank 6 bonuses: FoodLossPerHealthPointGained -35%,FoodLossPerStaminaPointGained -35%,WaterLossPerHealthPointGained -35%,WaterLossPerStaminaPointGained -35%."
perkSlowMetabolismRank7Desc,,, ,Iron Gut
perkSlowMetabolismRank7BWLongDesc,,, ,"Rank 7 bonuses: FoodLossPerHealthPointGained -40%,FoodLossPerStaminaPointGained -40%,WaterLossPerHealthPointGained -40%,WaterLossPerStaminaPointGained -40%."
perkSlowMetabolismRank8Desc,,, ,Iron Gut
perkSlowMetabolismRank8BWLongDesc,,, ,"Rank 8 bonuses: FoodLossPerHealthPointGained -45%,FoodLossPerStaminaPointGained -45%,WaterLossPerHealthPointGained -45%,WaterLossPerStaminaPointGained -45%."
perkSlowMetabolismRank9Desc,,, ,Iron Gut
perkSlowMetabolismRank9BWLongDesc,,, ,"Rank 9 bonuses: FoodLossPerHealthPointGained -50%,FoodLossPerStaminaPointGained -50%,WaterLossPerHealthPointGained -50%,WaterLossPerStaminaPointGained -50%."
perkSlowMetabolismRank10Desc,,, ,Iron Gut
perkSlowMetabolismRank10BWLongDesc,,, ,"Rank 10 bonuses: FoodLossPerHealthPointGained -55%,FoodLossPerStaminaPointGained -55%,WaterLossPerHealthPointGained -55%,WaterLossPerStaminaPointGained -55%."
perkStrengthMasteryRank1BWLongDesc,,, ,"Critical injuries heal 100% faster and you lose 90% less water and food as well regenerate 1 health point every 25 seconds when holding a strength related TOOL. Strength related tools cause enemies to bleed significantly,up to a max of 25 stacks. Dismembering a limb with any shotgun/tool/club/bat/sledgehammer will cause enemies to bleed heavily,up to a max of 100 stacks."
perkStrengthMasteryRank2BWLongDesc,,, ,"Have a 5% chance of finding Brass when mining minerals. Strength related tools gain another 30% attack speed bonus. Sledgehammers have a 30% chance to cause enemies to bleed significantly and Clubs/Bats have a 30% chance to cause enemies to bleed minimally,Steel Clubs are guaranteed to cause enemies to bleed significantly,up to a max of 25 stacks."
perkStrengthMasteryRank3BWLongDesc,,, ,"Strength related tools deal 200% more damage to enemies and gain an additional 25% stamina efficiency for normal/power attacks,as well as a 50% higher dismember chance. Shotguns now cause enemies to bleed significantly,up to a max of 25 stacks. Breaching slugs gain 6m of additional range as well as an increase of range before damage starts to fall-off."
perkStrengthMasteryRank4BWLongDesc,,, ,Hitting an enemy on the head with sledgehammers or bats/clubs will have a 50% higher dismember chance. Shotgun slugs gain a significant range increase of 162m (up to 180m) as well as a significant accuracy increase when aiming down sight. Enemies that are within 3m to you will have a 50% chance of being set on fire when blasted by a shotgun. Breaching slugs gain another 6m of additional range.
perkStrengthMasteryRank5BWLongDesc,,, ,"When killing an enemy with tools/shotguns/sledgehammers/clubs/bats,gain 25% damage resistance for 5 seconds,damage resistance is doubled at night or during blood moons. When hitting an enemy within 5m of you,shotguns shells have a 30% chance of blasting them backwards,dealing 500 flat bonus damage at the same time. The same applies to shotgun slugs,but only to enemies that are further than 5m away from you. Breaching slugs gain 2000 flat bonus damage to blocks."
perkStrengthMasteryRank6Desc,,, ,Adrenaline Berserker
perkStrengthMasteryRank6BWLongDesc,,, ,This perk deal 200% more entity damage. Attack 30% faster.
perkStrengthMasteryRank7Desc,,, ,Adrenaline Berserker
perkStrengthMasteryRank7BWLongDesc,,, ,This perk deal 200% more entity damage. Attack 30% faster.
perkStrengthMasteryRank8Desc,,, ,Adrenaline Berserker
perkStrengthMasteryRank8BWLongDesc,,, ,This perk deal 200% more entity damage. Attack 30% faster.
perkStrengthMasteryRank9Desc,,, ,Adrenaline Berserker
perkStrengthMasteryRank9BWLongDesc,,, ,This perk deal 200% more entity damage. Attack 30% faster.
perkStrengthMasteryRank10Desc,,, ,Adrenaline Berserker
perkStrengthMasteryRank10BWLongDesc,,, ,This perk deal 200% more entity damage. Attack 30% faster.
perkTacticalMarksmanName,,, ,Tactical Marksman
perkTacticalMarksmanDesc,,, ,Hybrid training that rewards investing in both Perception and Agility. Improves pistols/SMGs and rifles with better handling and faster reloads.
perkTacticalMarksmanRank1Desc,,, ,"Pistols/SMGs + Rifles: +5% reload speed,+10% handling,-5% spread growth,-5% degradation"
perkTacticalMarksmanRank1LongDesc,,, ,"Requires both Perception and Agility. While using pistols/SMGs or rifles: +5% reload speed,+10% weapon handling,-5% incremental spread growth,and -5% degradation per use."
perkTacticalMarksmanRank2Desc,,, ,"Pistols/SMGs + Rifles: +10% reload speed,+20% handling,-10% spread growth,-10% degradation"
perkTacticalMarksmanRank2LongDesc,,, ,"Requires both Perception and Agility. While using pistols/SMGs or rifles: +10% reload speed,+20% weapon handling,-10% incremental spread growth,and -10% degradation per use."
perkTacticalMarksmanRank3Desc,,, ,"Pistols/SMGs + Rifles: +15% reload speed,+30% handling,-15% spread growth,-15% degradation"
perkTacticalMarksmanRank3LongDesc,,, ,"Requires both Perception and Agility. While using pistols/SMGs or rifles: +15% reload speed,+30% weapon handling,-15% incremental spread growth,and -15% degradation per use."
perkTacticalMarksmanRank4Desc,,, ,"Pistols/SMGs + Rifles: +20% reload speed,+40% handling,-20% spread growth,-20% degradation"
perkTacticalMarksmanRank4LongDesc,,, ,"Requires both Perception and Agility. While using pistols/SMGs or rifles: +20% reload speed,+40% weapon handling,-20% incremental spread growth,and -20% degradation per use."
perkTacticalMarksmanRank5Desc,,, ,"Pistols/SMGs + Rifles: +25% reload speed,+50% handling,-25% spread growth,-25% degradation"
perkTacticalMarksmanRank5LongDesc,,, ,"Requires both Perception and Agility. While using pistols/SMGs or rifles: +25% reload speed,+50% weapon handling,-25% incremental spread growth,and -25% degradation per use."
perkTacticalMarksmanRank6Desc,,, ,"Pistols/SMGs + Rifles: +25% reload speed,+50% handling,-25% spread growth,-25% degradation"
perkTacticalMarksmanRank6BWLongDesc,,, ,This perk degrade 25% less. Reload 25% faster. Aim 50% faster. Reduce spread growth by 25%.
perkTacticalMarksmanRank7Desc,,, ,"Pistols/SMGs + Rifles: +25% reload speed,+50% handling,-25% spread growth,-25% degradation"
perkTacticalMarksmanRank7BWLongDesc,,, ,This perk degrade 25% less. Reload 25% faster. Aim 50% faster. Reduce spread growth by 25%.
perkTacticalMarksmanRank8Desc,,, ,"Pistols/SMGs + Rifles: +25% reload speed,+50% handling,-25% spread growth,-25% degradation"
perkTacticalMarksmanRank8BWLongDesc,,, ,This perk degrade 25% less. Reload 25% faster. Aim 50% faster. Reduce spread growth by 25%.
perkTacticalMarksmanRank9Desc,,, ,"Pistols/SMGs + Rifles: +25% reload speed,+50% handling,-25% spread growth,-25% degradation"
perkTacticalMarksmanRank9BWLongDesc,,, ,This perk degrade 25% less. Reload 25% faster. Aim 50% faster. Reduce spread growth by 25%.
perkTacticalMarksmanRank10Desc,,, ,"Pistols/SMGs + Rifles: +25% reload speed,+50% handling,-25% spread growth,-25% degradation"
perkTacticalMarksmanRank10BWLongDesc,,, ,This perk degrade 25% less. Reload 25% faster. Aim 50% faster. Reduce spread growth by 25%.
perkTheHuntsmanRank1BWLongDesc,,, ,Harvest 20% more resources from skinning animals and zombie animals. Deal 10% more damage to animals and zombie animals. 2% more chance of finding Hunter's journal perk books in loot.
perkTheHuntsmanRank2BWLongDesc,,, ,Harvest 40% more resources from skinning animals and zombie animals. Deal 20% more damage to animals and zombie animals. 4% more chance of finding Hunter's journal perk books in loot.
perkTheHuntsmanRank3BWLongDesc,,, ,Harvest 60% more resources from skinning animals and zombie animals. Deal 30% more damage to animals and zombie animals. 6% more chance of finding Hunter's journal perk books in loot.
perkTheHuntsmanRank4BWLongDesc,,, ,Harvest 80% more resources from skinning animals and zombie animals. Deal 40% more damage to animals and zombie animals. 8% more chance of finding Hunter's journal perk books in loot.
perkTheHuntsmanRank5BWLongDesc,,, ,Harvest 100% more resources from skinning animals. Deal 50% more damage to animals and zombie animals. 10% more chance of finding Hunter's journal perk books in loot.
perkTheHuntsmanRank6Desc,,, ,The Huntsman
perkTheHuntsmanRank6BWLongDesc,,, ,Rank 6 bonuses: HarvestCount +120%.
perkTheHuntsmanRank7Desc,,, ,The Huntsman
perkTheHuntsmanRank7BWLongDesc,,, ,Rank 7 bonuses: HarvestCount +140%.
perkTheHuntsmanRank8Desc,,, ,The Huntsman
perkTheHuntsmanRank8BWLongDesc,,, ,Rank 8 bonuses: HarvestCount +160%.
